date,red_fighter,blue_fighter,total_minutes,red_kd,red_sig_str_landed,red_sig_str_attempted,red_td_landed,red_td_attempted,red_sub_att,red_ctrl_seconds,blue_kd,blue_sig_str_landed,blue_sig_str_attempted,blue_td_landed,blue_td_attempted,blue_sub_att,blue_ctrl_seconds
2026-04-18,Dennis Buzukja,Marcio Barbosa,1.333,0.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0
2026-04-18,Julien Leblanc,Robert Valentin,2.367,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,1.0,1.0,1.0,102.0
2026-04-18,Tanner Boser,Gokhan Saricam,9.717,0.0,60.0,97.0,0.0,1.0,0.0,90.0,1.0,57.0,121.0,0.0,4.0,0.0,80.0
2026-04-18,Melissa Croden,Daria Zhelezniakova,15.0,0.0,69.0,153.0,4.0,8.0,1.0,312.0,0.0,41.0,118.0,0.0,0.0,0.0,0.0
2026-04-18,JJ Aldrich,Jamey-Lyn Horth,15.0,0.0,50.0,149.0,0.0,2.0,0.0,44.0,0.0,70.0,230.0,0.0,0.0,0.0,0.0
2026-04-18,John Castaneda,Mark Vologdin,15.0,0.0,135.0,253.0,0.0,0.0,0.0,75.0,0.0,91.0,217.0,1.0,6.0,0.0,31.0
2026-04-18,Jamie Siraj,John Yannis,2.717,0.0,6.0,24.0,0.0,2.0,0.0,0.0,1.0,21.0,34.0,0.0,0.0,0.0,9.0
2026-04-11,Jiri Prochazka,Carlos Ulberg,3.75,0.0,14.0,20.0,0.0,0.0,0.0,0.0,1.0,27.0,42.0,0.0,0.0,0.0,4.0
2026-04-11,Azamat Murzakanov,Paulo Costa,11.383,0.0,34.0,70.0,1.0,2.0,1.0,20.0,1.0,55.0,80.0,0.0,1.0,0.0,80.0
2026-04-11,Curtis Blaydes,Josh Hokit,15.0,0.0,174.0,302.0,2.0,7.0,0.0,125.0,0.0,177.0,293.0,0.0,1.0,0.0,31.0
2026-04-11,Dominick Reyes,Johnny Walker,15.0,0.0,34.0,73.0,0.0,0.0,0.0,0.0,0.0,42.0,80.0,0.0,1.0,0.0,10.0
2026-04-11,Cub Swanson,Nate Landwehr,4.1,2.0,37.0,49.0,0.0,0.0,0.0,6.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0
2026-04-11,Patricio Pitbull,Aaron Pico,15.0,0.0,49.0,88.0,0.0,0.0,0.0,0.0,0.0,100.0,181.0,6.0,13.0,0.0,205.0
2026-04-11,Kevin Holland,Randy Brown,15.0,0.0,56.0,91.0,0.0,3.0,2.0,245.0,0.0,46.0,95.0,0.0,4.0,0.0,163.0
2026-04-11,Mateusz Gamrot,Esteban Ribovics,9.317,0.0,18.0,34.0,4.0,6.0,1.0,410.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0
2026-04-11,Tatiana Suarez,Loopy Godinez,7.483,0.0,12.0,26.0,3.0,3.0,1.0,312.0,0.0,18.0,25.0,2.0,2.0,0.0,23.0
2026-04-11,Chris Padilla,MarQuel Mederos,15.0,0.0,147.0,271.0,1.0,4.0,0.0,129.0,0.0,112.0,180.0,1.0,6.0,0.0,16.0
2026-04-11,Kelvin Gastelum,Vicente Luque,4.133,0.0,9.0,20.0,1.0,1.0,0.0,76.0,1.0,12.0,28.0,0.0,0.0,1.0,64.0
2026-04-11,Charles Radtke,Francisco Prado,15.0,0.0,24.0,47.0,4.0,5.0,0.0,547.0,0.0,29.0,66.0,0.0,0.0,2.0,110.0
2026-04-04,Renato Moicano,Chris Duncan,8.233,0.0,21.0,36.0,1.0,4.0,1.0,196.0,0.0,27.0,62.0,0.0,2.0,0.0,1.0
2026-04-04,Virna Jandiroba,Tabatha Ricci,15.0,0.0,26.0,64.0,6.0,12.0,0.0,480.0,0.0,37.0,82.0,1.0,2.0,0.0,63.0
2026-04-04,Abdul Rakhman Yakhyaev,Brendson Ribeiro,2.867,0.0,7.0,15.0,2.0,3.0,1.0,116.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0
2026-04-04,Ethyn Ewing,Rafael Estevam,11.733,1.0,114.0,197.0,0.0,0.0,0.0,22.0,0.0,44.0,185.0,0.0,8.0,0.0,0.0
2026-04-04,Tommy McMillen,Manolo Zecchini,3.95,1.0,74.0,134.0,0.0,0.0,0.0,6.0,0.0,20.0,61.0,0.0,0.0,0.0,15.0
2026-04-04,Jose Delano,Robert Ruchala,15.0,0.0,107.0,172.0,0.0,5.0,0.0,38.0,0.0,67.0,198.0,0.0,3.0,0.0,68.0
2026-04-04,Guilherme Pat,Thomas Petersen,15.0,0.0,17.0,31.0,0.0,0.0,0.0,0.0,1.0,28.0,41.0,0.0,5.0,0.0,516.0
2026-04-04,Alessandro Costa,Stewart Nicoll,9.933,1.0,43.0,89.0,2.0,3.0,0.0,78.0,0.0,47.0,99.0,0.0,5.0,0.0,6.0
2026-04-04,Lando Vannata,Darrius Flowers,5.867,0.0,27.0,36.0,2.0,7.0,0.0,136.0,0.0,20.0,36.0,2.0,2.0,1.0,23.0
2026-04-04,Alice Pereira,Hailey Cowan,9.4,1.0,32.0,71.0,0.0,0.0,0.0,3.0,0.0,31.0,64.0,2.0,3.0,0.0,256.0
2026-04-04,Azamat Bekoev,Tresean Gore,13.45,1.0,70.0,115.0,2.0,5.0,0.0,117.0,0.0,78.0,113.0,2.0,3.0,1.0,249.0
2026-04-04,Dione Barbosa,Melissa Gatto,15.0,0.0,30.0,67.0,3.0,6.0,1.0,366.0,0.0,33.0,67.0,3.0,12.0,0.0,288.0
2026-04-04,Kai Kamaka III,Dakota Hope,15.0,0.0,105.0,159.0,0.0,1.0,0.0,23.0,1.0,106.0,258.0,1.0,3.0,0.0,78.0
2026-03-28,Israel Adesanya,Joe Pyfer,9.3,0.0,42.0,75.0,0.0,2.0,0.0,0.0,0.0,36.0,70.0,2.0,8.0,0.0,164.0
2026-03-28,Alexa Grasso,Maycee Barber,2.7,1.0,12.0,38.0,0.0,0.0,1.0,2.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0
2026-03-28,Michael Chiesa,Niko Price,1.05,0.0,0.0,1.0,1.0,2.0,1.0,23.0,0.0,1.0,3.0,1.0,1.0,0.0,8.0
2026-03-28,Julian Erosa,Lerryan Douglas,3.55,0.0,17.0,46.0,0.0,0.0,0.0,3.0,2.0,29.0,48.0,0.0,0.0,0.0,5.0
2026-03-28,Mansur Abdul-Malik,Yousri Belgaroui,13.65,0.0,16.0,60.0,3.0,8.0,0.0,127.0,2.0,94.0,156.0,0.0,0.0,0.0,59.0
2026-03-28,Terrance McKinney,Kyle Nelson,0.4,0.0,13.0,27.0,0.0,0.0,0.0,13.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-03-28,Ignacio Bahamondes,Tofiq Musayev,15.0,1.0,32.0,62.0,0.0,1.0,2.0,77.0,0.0,34.0,72.0,3.0,5.0,0.0,471.0
2026-03-28,Chase Hooper,Lance Gibson Jr.,2.933,0.0,11.0,32.0,0.0,2.0,0.0,6.0,1.0,13.0,22.0,0.0,0.0,0.0,7.0
2026-03-28,Marcin Tybura,Tyrell Fortune,15.0,0.0,47.0,110.0,0.0,1.0,0.0,41.0,0.0,30.0,59.0,3.0,5.0,0.0,307.0
2026-03-28,Casey O'Neill,Gabriella Fernandes,3.183,1.0,25.0,66.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0
2026-03-28,Navajo Stirling,Bruno Lopes,9.083,1.0,63.0,119.0,0.0,0.0,0.0,91.0,0.0,28.0,63.0,0.0,8.0,0.0,60.0
2026-03-28,Ricky Simon,Adrian Yanez,15.0,0.0,44.0,139.0,2.0,5.0,0.0,126.0,1.0,71.0,169.0,0.0,0.0,0.0,6.0
2026-03-28,Alexia Thainara,Bruna Brasil,15.0,0.0,73.0,150.0,6.0,11.0,2.0,574.0,0.0,37.0,56.0,0.0,1.0,0.0,0.0
2026-03-21,Movsar Evloev,Lerone Murphy,25.0,0.0,86.0,189.0,9.0,10.0,0.0,234.0,0.0,89.0,239.0,0.0,0.0,0.0,0.0
2026-03-21,Luke Riley,Michael Aswell Jr.,15.0,0.0,100.0,177.0,0.0,0.0,0.0,0.0,0.0,61.0,180.0,1.0,1.0,0.0,169.0
2026-03-21,Michael Page,Sam Patterson,15.0,0.0,27.0,55.0,0.0,0.0,0.0,26.0,0.0,12.0,64.0,0.0,2.0,0.0,167.0
2026-03-21,Iwo Baraniewski,Austen Lane,0.467,1.0,10.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2026-03-21,Roman Dolidze,Christian Leroy Duncan,15.0,0.0,10.0,34.0,3.0,4.0,0.0,427.0,0.0,54.0,99.0,0.0,2.0,0.0,68.0
2026-03-21,Kurtis Campbell,Danny Silva,5.517,0.0,17.0,41.0,2.0,5.0,0.0,116.0,2.0,16.0,32.0,1.0,1.0,0.0,65.0
2026-03-21,Mason Jones,Axel Sola,15.0,0.0,110.0,236.0,0.0,0.0,0.0,5.0,0.0,65.0,135.0,3.0,7.0,0.0,139.0
2026-03-21,Nathaniel Wood,Losene Keita,15.0,0.0,67.0,178.0,0.0,1.0,0.0,0.0,0.0,52.0,119.0,0.0,0.0,0.0,0.0
2026-03-21,Mario Pinto,Felipe Franco,15.0,0.0,34.0,58.0,2.0,14.0,0.0,375.0,0.0,21.0,60.0,0.0,1.0,0.0,0.0
2026-03-21,Mantas Kondratavicius,Antonio Trocoli,15.0,1.0,75.0,107.0,2.0,4.0,1.0,366.0,0.0,17.0,39.0,1.0,12.0,0.0,303.0
2026-03-21,Louie Sutherland,Brando Pericic,1.8,0.0,9.0,18.0,1.0,3.0,0.0,40.0,0.0,19.0,26.0,0.0,0.0,0.0,19.0
2026-03-21,Shem Rock,Abdul-Kareem Al-Selwady,15.0,0.0,47.0,128.0,1.0,6.0,0.0,55.0,0.0,81.0,146.0,0.0,4.0,0.0,19.0
2026-03-21,Shanelle Dyer,Ravena Oliveira,6.283,0.0,49.0,78.0,1.0,1.0,0.0,34.0,0.0,26.0,80.0,0.0,1.0,0.0,12.0
2026-03-14,Josh Emmett,Kevin Vallejos,3.55,0.0,3.0,12.0,0.0,1.0,0.0,0.0,2.0,36.0,55.0,0.0,0.0,0.0,38.0
2026-03-14,Amanda Lemos,Gillian Robertson,15.0,0.0,42.0,73.0,1.0,1.0,1.0,124.0,0.0,12.0,26.0,3.0,7.0,0.0,557.0
2026-03-14,Andre Fili,Jose Delgado,15.0,0.0,62.0,141.0,4.0,6.0,0.0,59.0,0.0,94.0,169.0,1.0,3.0,0.0,36.0
2026-03-14,Marwan Rahiki,Harry Hardwick,10.0,0.0,90.0,164.0,0.0,0.0,0.0,95.0,0.0,65.0,149.0,0.0,1.0,0.0,44.0
2026-03-14,Ion Cutelaba,Oumar Sy,4.4,0.0,14.0,20.0,1.0,2.0,1.0,147.0,0.0,5.0,11.0,0.0,1.0,0.0,18.0
2026-03-14,Charles Johnson,Bruno Silva,15.0,0.0,85.0,162.0,0.0,6.0,0.0,6.0,0.0,73.0,136.0,0.0,8.0,0.0,223.0
2026-03-14,Chris Curtis,Myktybek Orolbai,15.0,0.0,12.0,31.0,0.0,0.0,0.0,6.0,0.0,20.0,28.0,19.0,24.0,0.0,753.0
2026-03-14,Vitor Petrino,Steven Asplund,15.0,0.0,92.0,161.0,0.0,4.0,0.0,77.0,1.0,61.0,158.0,0.0,0.0,0.0,12.0
2026-03-14,Elijah Smith,SuYoung You,6.067,1.0,16.0,27.0,0.0,0.0,1.0,95.0,0.0,3.0,3.0,4.0,8.0,0.0,162.0
2026-03-14,Bolaji Oki,Manoel Sousa,14.2,0.0,84.0,170.0,1.0,2.0,0.0,203.0,2.0,71.0,179.0,0.0,3.0,1.0,69.0
2026-03-14,Brad Tavares,Eryk Anders,15.0,1.0,48.0,86.0,0.0,1.0,0.0,29.0,0.0,35.0,84.0,3.0,9.0,0.0,560.0
2026-03-14,Bia Mesquita,Montse Rendon,2.117,0.0,18.0,27.0,1.0,1.0,1.0,106.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2026-03-14,Luan Lacerda,Hecher Sosa,15.0,0.0,62.0,168.0,4.0,11.0,0.0,186.0,0.0,104.0,221.0,0.0,0.0,0.0,34.0
2026-03-14,Piera Rodriguez,Sam Hughes,15.0,0.0,107.0,231.0,1.0,6.0,0.0,155.0,0.0,77.0,144.0,0.0,7.0,0.0,22.0
2026-03-07,Max Holloway,Charles Oliveira,25.0,0.0,26.0,45.0,0.0,0.0,0.0,96.0,0.0,50.0,66.0,5.0,13.0,4.0,1249.0
2026-03-07,Caio Borralho,Reinier de Ridder,15.0,0.0,57.0,98.0,1.0,1.0,0.0,172.0,0.0,55.0,141.0,2.0,8.0,0.0,166.0
2026-03-07,Rob Font,Raul Rosas Jr.,15.0,0.0,10.0,31.0,0.0,1.0,0.0,13.0,0.0,8.0,33.0,16.0,18.0,0.0,605.0
2026-03-07,Drew Dober,Michael Johnson,6.883,1.0,22.0,55.0,0.0,0.0,0.0,0.0,0.0,27.0,76.0,0.0,0.0,0.0,0.0
2026-03-07,Gregory Rodrigues,Brunno Ferreira,1.783,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
2026-03-07,Cody Garbrandt,Xiao Long,15.0,0.0,28.0,54.0,0.0,8.0,0.0,53.0,0.0,59.0,108.0,1.0,2.0,0.0,47.0
2026-03-07,Donte Johnson,Cody Brundage,15.0,0.0,45.0,106.0,0.0,0.0,0.0,212.0,0.0,31.0,83.0,2.0,7.0,0.0,262.0
2026-03-07,Ricky Turcios,Alberto Montes,5.667,0.0,22.0,60.0,0.0,3.0,0.0,114.0,0.0,32.0,58.0,0.0,0.0,1.0,21.0
2026-03-07,Cody Durden,Nyamjargal Tumendemberel,15.0,0.0,8.0,21.0,3.0,8.0,0.0,290.0,0.0,25.0,42.0,4.0,4.0,1.0,412.0
2026-03-07,Sumudaerji,Jesus Aguilar,15.0,0.0,62.0,148.0,4.0,5.0,0.0,156.0,0.0,31.0,106.0,1.0,5.0,0.0,125.0
2026-03-07,Rafael Tobias,Diyar Nurgozhay,15.0,0.0,39.0,101.0,2.0,8.0,1.0,151.0,0.0,94.0,143.0,0.0,1.0,0.0,88.0
2026-03-07,Luke Fernandez,Rodolfo Bellato,2.7,0.0,16.0,33.0,0.0,0.0,0.0,22.0,1.0,30.0,46.0,0.0,0.0,0.0,11.0
2026-02-28,Brandon Moreno,Lone'er Kavanagh,25.0,0.0,79.0,168.0,0.0,8.0,0.0,440.0,0.0,97.0,205.0,0.0,1.0,0.0,0.0
2026-02-28,Marlon Vera,David Martinez,15.0,0.0,42.0,145.0,0.0,0.0,0.0,4.0,0.0,71.0,155.0,2.0,4.0,0.0,103.0
2026-02-28,Daniel Zellhuber,King Green,9.917,0.0,17.0,78.0,0.0,0.0,1.0,0.0,1.0,86.0,134.0,3.0,3.0,0.0,125.0
2026-02-28,Edgar Chairez,Felipe Bunes,15.0,0.0,66.0,136.0,0.0,0.0,0.0,0.0,0.0,54.0,132.0,1.0,3.0,0.0,230.0
2026-02-28,Imanol Rodriguez,Kevin Borjas,9.35,1.0,46.0,84.0,1.0,3.0,0.0,213.0,2.0,22.0,52.0,0.0,0.0,0.0,0.0
2026-02-28,Santiago Luna,Angel Pacheco,15.0,0.0,131.0,227.0,5.0,5.0,1.0,203.0,0.0,56.0,216.0,1.0,1.0,0.0,43.0
2026-02-28,Ryan Gandra,Jose Daniel Medina,0.683,1.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-02-28,Ailin Perez,Macy Chiasson,15.0,0.0,27.0,38.0,6.0,10.0,0.0,456.0,0.0,8.0,23.0,0.0,2.0,0.0,231.0
2026-02-28,Cristian Quinonez,Kris Moutinho,15.0,0.0,38.0,61.0,7.0,10.0,2.0,426.0,0.0,28.0,71.0,0.0,2.0,0.0,31.0
2026-02-28,Douglas Silva de Andrade,Javier Reyes,4.983,0.0,17.0,27.0,0.0,0.0,0.0,4.0,1.0,46.0,75.0,1.0,2.0,0.0,117.0
2026-02-28,Regina Tarin,Ernesta Kareckaite,15.0,0.0,114.0,239.0,1.0,3.0,0.0,62.0,0.0,105.0,249.0,1.0,2.0,0.0,77.0
2026-02-28,Erik Silva,Francis Marshall,2.483,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,1.0,102.0
2026-02-28,Damian Pinas,Wes Schultz,2.5,2.0,15.0,23.0,0.0,0.0,0.0,49.0,0.0,3.0,13.0,0.0,6.0,0.0,28.0
2026-02-21,Sean Strickland,Anthony Hernandez,12.383,1.0,110.0,241.0,0.0,0.0,0.0,18.0,0.0,55.0,122.0,0.0,1.0,0.0,32.0
2026-02-21,Geoff Neal,Uros Medic,1.317,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,19.0,0.0,0.0,0.0,0.0
2026-02-21,Dan Ige,Melquizael Costa,4.933,0.0,7.0,11.0,1.0,3.0,0.0,91.0,1.0,19.0,40.0,1.0,1.0,0.0,32.0
2026-02-21,Serghei Spivac,Ante Delija,15.0,0.0,67.0,149.0,1.0,4.0,0.0,180.0,0.0,61.0,172.0,0.0,0.0,0.0,12.0
2026-02-21,Jacobe Smith,Josiah Harrell,3.017,0.0,33.0,47.0,2.0,2.0,0.0,21.0,0.0,7.0,14.0,0.0,2.0,0.0,1.0
2026-02-21,Zach Reese,Michel Pereira,15.0,0.0,74.0,148.0,1.0,3.0,1.0,47.0,0.0,63.0,132.0,2.0,2.0,0.0,48.0
2026-02-21,Chidi Njokuani,Carlos Leal,15.0,0.0,120.0,205.0,0.0,2.0,0.0,6.0,0.0,115.0,276.0,0.0,5.0,0.0,140.0
2026-02-21,Ode Osbourne,Alibi Idiris,15.0,0.0,32.0,90.0,0.0,1.0,0.0,58.0,0.0,30.0,75.0,5.0,15.0,0.0,370.0
2026-02-21,Alden Coria,Luis Gurule,15.0,0.0,79.0,175.0,1.0,4.0,0.0,102.0,0.0,50.0,150.0,1.0,3.0,0.0,81.0
2026-02-21,Nora Cornolle,Joselyne Edwards,7.733,0.0,20.0,35.0,0.0,0.0,0.0,23.0,0.0,19.0,30.0,2.0,4.0,1.0,273.0
2026-02-21,Ramiz Brahimaj,Punahele Soriano,15.0,0.0,38.0,67.0,3.0,11.0,0.0,228.0,0.0,40.0,92.0,3.0,4.0,0.0,300.0
2026-02-21,Phil Rowe,Jean-Paul Lebosnoyani,15.0,0.0,54.0,111.0,0.0,0.0,0.0,15.0,0.0,66.0,111.0,3.0,9.0,2.0,317.0
2026-02-21,Jordan Leavitt,Yadier del Valle,15.0,0.0,17.0,45.0,4.0,8.0,0.0,477.0,0.0,13.0,42.0,0.0,0.0,0.0,137.0
2026-02-21,Juliana Miller,Carli Judice,15.0,0.0,36.0,122.0,2.0,13.0,1.0,218.0,0.0,79.0,185.0,0.0,0.0,0.0,67.0
2026-02-07,Mario Bautista,Vinicius Oliveira,9.767,0.0,15.0,27.0,5.0,7.0,1.0,347.0,0.0,12.0,21.0,0.0,1.0,0.0,99.0
2026-02-07,Amir Albazi,Kyoji Horiguchi,15.0,0.0,16.0,67.0,0.0,7.0,0.0,230.0,0.0,73.0,136.0,0.0,2.0,0.0,62.0
2026-02-07,Jailton Almeida,Rizvan Kuniev,15.0,0.0,31.0,67.0,0.0,8.0,0.0,84.0,0.0,43.0,93.0,0.0,0.0,0.0,395.0
2026-02-07,Michal Oleksiejczuk,Marc-Andre Barriault,15.0,0.0,140.0,221.0,1.0,3.0,0.0,30.0,0.0,77.0,201.0,0.0,0.0,0.0,2.0
2026-02-07,Jean Matsumoto,Farid Basharat,15.0,0.0,76.0,220.0,7.0,11.0,0.0,280.0,0.0,80.0,152.0,2.0,7.0,0.0,143.0
2026-02-07,Dustin Jacoby,Julius Walker,6.7,1.0,42.0,71.0,0.0,0.0,0.0,59.0,0.0,7.0,21.0,3.0,7.0,0.0,167.0
2026-02-07,Alex Morono,Daniil Donchenko,15.0,0.0,40.0,146.0,0.0,0.0,0.0,0.0,1.0,100.0,162.0,0.0,0.0,0.0,140.0
2026-02-07,Nikolay Veretennikov,Niko Price,1.7,0.0,19.0,30.0,0.0,0.0,0.0,17.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0
2026-02-07,Bruna Brasil,Ketlen Souza,15.0,0.0,31.0,60.0,1.0,4.0,0.0,41.0,0.0,33.0,69.0,1.0,8.0,0.0,483.0
2026-02-07,Javid Basharat,Gianni Vazquez,15.0,1.0,59.0,97.0,3.0,8.0,0.0,338.0,0.0,24.0,108.0,0.0,0.0,2.0,25.0
2026-02-07,Wang Cong,Eduarda Moura,15.0,1.0,39.0,71.0,0.0,0.0,1.0,191.0,0.0,12.0,34.0,3.0,12.0,1.0,486.0
2026-02-07,Muin Gafurov,Jakub Wiklacz,14.983,0.0,79.0,158.0,2.0,5.0,0.0,104.0,0.0,56.0,148.0,0.0,0.0,2.0,273.0
2026-02-07,Klaudia Sygula,Priscila Cachoeira,15.0,0.0,151.0,335.0,0.0,3.0,0.0,0.0,0.0,99.0,219.0,1.0,2.0,0.0,16.0
2026-01-31,Alexander Volkanovski,Diego Lopes,25.0,0.0,98.0,160.0,2.0,7.0,1.0,169.0,0.0,70.0,158.0,2.0,5.0,0.0,110.0
2026-01-31,Dan Hooker,Benoit Saint Denis,9.75,0.0,30.0,47.0,0.0,1.0,2.0,28.0,0.0,97.0,127.0,2.0,9.0,2.0,374.0
2026-01-31,Rafael Fiziev,Mauricio Ruffy,9.5,0.0,36.0,66.0,0.0,1.0,0.0,0.0,1.0,55.0,88.0,0.0,0.0,0.0,45.0
2026-01-31,Tai Tuivasa,Tallison Teixeira,15.0,0.0,42.0,58.0,0.0,0.0,0.0,238.0,0.0,51.0,74.0,3.0,9.0,0.0,420.0
2026-01-31,Quillan Salkilld,Jamie Mullarkey,3.033,0.0,5.0,8.0,2.0,3.0,1.0,39.0,0.0,1.0,4.0,1.0,1.0,0.0,74.0
2026-01-31,Junior Tafa,Billy Elekana,8.3,1.0,38.0,70.0,0.0,0.0,0.0,7.0,0.0,24.0,51.0,1.0,5.0,1.0,100.0
2026-01-31,Cam Rowston,Cody Brundage,9.133,0.0,57.0,119.0,0.0,0.0,0.0,124.0,0.0,29.0,65.0,0.0,1.0,0.0,19.0
2026-01-31,Jacob Malkoun,Torrez Finney,15.0,1.0,117.0,181.0,2.0,8.0,3.0,316.0,0.0,27.0,77.0,0.0,1.0,0.0,20.0
2026-01-31,Jonathan Micallef,Oban Elliott,8.517,0.0,19.0,59.0,1.0,1.0,1.0,95.0,0.0,40.0,82.0,0.0,2.0,0.0,71.0
2026-01-31,Kaan Ofli,Yizha,15.0,0.0,48.0,107.0,0.0,7.0,0.0,177.0,1.0,68.0,124.0,3.0,3.0,0.0,75.0
2026-01-31,Sangwook Kim,Dom Mar Fan,15.0,0.0,68.0,134.0,1.0,10.0,0.0,330.0,0.0,99.0,173.0,1.0,4.0,0.0,187.0
2026-01-31,Keiichiro Nakamura,Sebastian Szalay,13.8,1.0,45.0,119.0,0.0,0.0,0.0,4.0,0.0,79.0,204.0,1.0,1.0,0.0,0.0
2026-01-31,Sulangrangbo,Lawrence Lui,15.0,0.0,56.0,125.0,0.0,0.0,0.0,14.0,0.0,52.0,150.0,7.0,15.0,0.0,299.0
2025-08-22,Shi Ming,Bruna Brasil,15.0,0.0,32.0,116.0,2.0,4.0,0.0,312.0,0.0,31.0,70.0,1.0,2.0,1.0,80.0
2025-08-22,Nyamjargal Tumendemberel,Terrance Saeteurn,2.883,0.0,11.0,23.0,2.0,2.0,1.0,42.0,0.0,11.0,27.0,0.0,1.0,0.0,24.0
2026-01-24,Justin Gaethje,Paddy Pimblett,25.0,2.0,144.0,254.0,3.0,3.0,0.0,355.0,0.0,156.0,311.0,0.0,5.0,0.0,48.0
2026-01-24,Sean O'Malley,Song Yadong,15.0,0.0,48.0,92.0,0.0,0.0,0.0,0.0,0.0,36.0,94.0,3.0,7.0,0.0,126.0
2026-01-24,Waldo Cortes Acosta,Derrick Lewis,8.233,1.0,44.0,62.0,1.0,1.0,0.0,28.0,0.0,8.0,43.0,0.0,0.0,0.0,0.0
2026-01-24,Natalia Silva,Rose Namajunas,15.0,0.0,51.0,133.0,1.0,2.0,0.0,84.0,0.0,26.0,94.0,1.0,5.0,0.0,129.0
2026-01-24,Arnold Allen,Jean Silva,15.0,0.0,56.0,116.0,0.0,0.0,0.0,54.0,0.0,74.0,136.0,4.0,6.0,0.0,32.0
2026-01-24,Umar Nurmagomedov,Deiveson Figueiredo,15.0,0.0,34.0,72.0,2.0,6.0,0.0,290.0,0.0,8.0,27.0,0.0,0.0,0.0,9.0
2026-01-24,Ateba Gautier,Andrey Pulyaev,15.0,2.0,34.0,112.0,0.0,0.0,0.0,0.0,0.0,59.0,123.0,0.0,0.0,0.0,0.0
2026-01-24,Nikita Krylov,Modestas Bukauskas,14.95,1.0,72.0,137.0,1.0,4.0,0.0,157.0,0.0,40.0,108.0,0.0,0.0,0.0,56.0
2026-01-24,Alex Perez,Charles Johnson,3.267,2.0,39.0,75.0,0.0,0.0,0.0,14.0,0.0,8.0,25.0,0.0,1.0,0.0,0.0
2026-01-24,Josh Hokit,Denzel Freeman,4.983,0.0,37.0,57.0,1.0,2.0,0.0,227.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
2026-01-24,Adam Fugitt,Ty Miller,4.983,0.0,36.0,73.0,0.0,2.0,0.0,0.0,1.0,59.0,121.0,0.0,0.0,0.0,3.0
2025-12-13,Brandon Royval,Manel Kape,3.3,0.0,17.0,26.0,0.0,0.0,0.0,0.0,1.0,17.0,23.0,0.0,0.0,0.0,4.0
2025-12-13,Giga Chikadze,Kevin Vallejos,6.483,0.0,12.0,22.0,0.0,0.0,0.0,0.0,1.0,20.0,32.0,0.0,1.0,0.0,88.0
2025-12-13,Cesar Almeida,Cezary Oleksiejczuk,15.0,0.0,12.0,20.0,0.0,0.0,0.0,29.0,0.0,14.0,19.0,6.0,7.0,0.0,675.0
2025-12-13,Melquizael Costa,Morgan Charriere,1.233,1.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
2025-12-13,Kennedy Nzechukwu,Marcus Buchecha,15.0,0.0,24.0,48.0,0.0,0.0,0.0,217.0,0.0,27.0,44.0,3.0,13.0,0.0,380.0
2025-12-13,King Green,Lance Gibson Jr.,15.0,0.0,65.0,141.0,1.0,2.0,0.0,44.0,0.0,30.0,72.0,2.0,3.0,0.0,70.0
2025-12-13,Neil Magny,Yaroslav Amosov,3.233,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,1.0,2.0,1.0,116.0
2025-12-13,Joanderson Brito,Isaac Thomson,15.0,0.0,33.0,57.0,8.0,12.0,2.0,479.0,0.0,21.0,47.0,4.0,5.0,0.0,180.0
2025-12-13,Sean Sharaf,Steven Asplund,8.817,0.0,66.0,153.0,0.0,1.0,0.0,0.0,0.0,170.0,292.0,0.0,0.0,0.0,3.0
2025-12-13,Melissa Croden,Luana Santos,15.0,0.0,22.0,74.0,0.0,1.0,0.0,44.0,0.0,12.0,24.0,3.0,7.0,1.0,561.0
2025-12-13,Allen Frye Jr.,Guilherme Pat,15.0,0.0,33.0,86.0,0.0,0.0,0.0,475.0,0.0,64.0,100.0,0.0,0.0,0.0,44.0
2025-12-13,Jamey-Lyn Horth,Tereza Bleda,2.083,0.0,16.0,22.0,0.0,0.0,0.0,3.0,0.0,2.0,12.0,0.0,4.0,0.0,80.0
